EventId,EventTemplate,Occurrences
acbeebd2,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""BioqaTi"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
acdcf04b,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""NXmoczNcmLx""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
acf520d5,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>"",""details"":{""query"":{""ip"":""<*> && whoami"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
ad1e4087,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""XsnbQy"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
ad2c5cf1,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""gwXlCxyD"",""Submit"":""Submit"",""rnd"":""cNTGExPxExf""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*>.<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
ad34bd3a,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?password_new=<*>&password_conf=<*>&Change=<*>"",""details"":{""query"":{""password_new"":""***"",""password_conf"":""***"",""Change"":""Change""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""python-requests/<*>.<*>.<*>""}}",1
ad508894,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?page=<*>&rnd=<*>"",""details"":{""query"":{""page"":""<*>"",""rnd"":""UWkVdjvWTWvU""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (X11; Linux x86_64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
ad7398a5,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""PjJVuYWCT"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 26_2_1 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) CriOS/<*>.<*>.<*>.<*> Mobile/15E148 Safari/<*>.<*>""}}",1
ad95dbdd,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>"",""details"":{""query"":{""ip"":""<*> | whoami"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Mobile/15E148 Safari/<*>.<*> musical_ly_43.<*>.<*> BytedanceWebview/d8a21c6""}}",1
adab32a9,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""<svg onload=alert('CyHWPmS')>"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
adadacd1,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""VaqEqoueB"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
add77caa,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""jSJvpIG""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
ade1e5c9,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?url=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""url"":""<*>"",""Submit"":""Submit"",""rnd"":""JoSgxnkgQqFn""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
ae500bf6,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""xsILjOEpJNF""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
ae5fa00a,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""KBlYDG"",""Submit"":""Submit"",""rnd"":""dOMxtFozqw""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
ae756494,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?url=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""url"":""<*>"",""Submit"":""Submit"",""rnd"":""MgPdwWTiISD""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Linux; Android <*>; K) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Mobile Safari/<*>.<*>""}}",1
ae8a56cb,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""ajmQAcfhtc""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*>.<*>.<*>.<*> Safari/<*>.<*>""}}",1
aed28393,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>"",""details"":{""query"":{""id"":""<*>' OR SLEEP(<*>.<*>) /* */"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Mobile/15E148 Safari/<*>.<*>""}}",1
aee5b118,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""DWrRKevW"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
af3df7b5,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""fZOpyEaB""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
af8e2cb5,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""oUdxnIPG""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (X11; Linux x86_64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
af99ec36,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?seed=<*>&rnd=<*>"",""details"":{""query"":{""seed"":""<*>"",""rnd"":""WvEHgiZoqst""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Mobile/15E148 Safari/<*>.<*>""}}",1
afa24456,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""OzPFYq""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
afb5f814,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""<script>alert('CxpOholn')<<*>>"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*>.<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
afc77249,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""LxvMrOutsNJK""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
afd31cc9,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""QKGm"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
afef2c57,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""mTWbMsxWGL"",""Submit"":""Submit"",""rnd"":""AGcBncE""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b02294e9,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>"",""details"":{""query"":[],""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*>""}}",1
b044b6a2,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?url=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""url"":""<*>"",""Submit"":""Submit"",""rnd"":""zZtfwdF""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> OPR/<*>""}}",1
b0493e1a,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""mcKnmyOS"",""Submit"":""Submit"",""rnd"":""eGcqoy""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b04e53a8,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""IvlSD"",""Submit"":""Submit"",""rnd"":""SvJESHdcr""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b05331e9,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""DLObcQgk"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Mobile/15E148 Safari/<*>.<*>""}}",1
b07abb21,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""fOUJmIRq""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b09d0cd4,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>"",""details"":{""query"":{""id"":""<*>' OR IF(<*>=<*>, SLEEP(<*>.<*>), <*>) #"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X <*>.<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
b0af7e9b,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""oTvphK"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Safari/<*>.<*>.<*>""}}",1
b0c0bc71,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?url=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""url"":""<*>"",""Submit"":""Submit"",""rnd"":""xVbKViiL""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*> Edg/<*>""}}",1
b0db856b,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?seed=<*>&rnd=<*>"",""details"":{""query"":{""seed"":""<*>"",""rnd"":""KPZGlvs""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b0dd6a9d,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""KwrYmFy"",""Submit"":""Submit"",""rnd"":""OUIUFDdyIcWD""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>""}}",1
b0eceacd,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""iSHpzw"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Linux; Android <*>; K) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Mobile Safari/<*>.<*>""}}",1
b0f24390,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""ZkkDauEdK""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b14862a2,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""id"":""<*>"",""Submit"":""Submit"",""rnd"":""dYUASDqRNC""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) tikplays/<*>.<*>.<*> Chrome/<*>.<*>.<*>.<*> Electron/<*>.<*>.<*> Safari/<*>.<*>""}}",1
b14eb4b8,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?url=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""url"":""<*>"",""Submit"":""Submit"",""rnd"":""vbLhXrE""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b159a01b,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""LVHQBOYZHW"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b161172e,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?seed=<*>&rnd=<*>"",""details"":{""query"":{""seed"":""<*>"",""rnd"":""SsJuYJ""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Version/<*>.<*> Safari/<*>.<*>.<*>""}}",1
b1a92509,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>"",""details"":{""query"":{""id"":""<*>' OR <*>=<*> /* */"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Linux; Android <*>; K) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Mobile Safari/<*>.<*>""}}",1
b1af77af,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?id=<*>&Submit=<*>"",""details"":{""query"":{""id"":""<*>' AND <*>=<*> #"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) obsidian/<*>.<*>.<*> Chrome/<*>.<*>.<*>.<*> Electron/<*>.<*>.<*> Safari/<*>.<*>""}}",1
b1c4f84f,"{""ts"":""<*>-<*>-16T13:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?seed=<*>"",""details"":{""query"":{""seed"":""<*>""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (iPhone; CPU iPhone OS 26_3 like Mac OS X) AppleWebKit/<*>.<*>.<*> (KHTML, like Gecko) Mobile/15E148 Safari/<*>.<*> musical_ly_43.<*>.<*> BytedanceWebview/d8a21c6""}}",1
b20e02a3,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?ip=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""ip"":""<*>"",""Submit"":""Submit"",""rnd"":""KUhOvAzrjlGA""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b24ccbc2,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>"",""details"":{""query"":{""name"":""lfHq"",""Submit"":""Submit""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome/<*> Safari/<*>.<*>""}}",1
b2598e24,"{""ts"":""<*>-<*>-16T14:<*>:<*>+<*>:<*>"",""level"":""INFO"",""action"":""request"",""user"":null,""ip"":""<*>"",""method"":""GET"",""uri"":""<*>?name=<*>&Submit=<*>&rnd=<*>"",""details"":{""query"":{""name"":""bWIlQ"",""Submit"":""Submit"",""rnd"":""LYQQan""},""post"":[],""files"":[],""referer"":""<*>"",""ua"":""Mozilla/<*>.<*> (X11; Linux x86_64) Gecko/<*> Firefox/<*>.<*>""}}",1
